"url","restaurant","restaurant_link","address","phone","image","image_alt","image_link"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=70&cflt=food","8ARM","https://www.yelp.com/biz/8arm-atlanta-2","710 Ponce De Leon Ave NE; Atlanta, GA 30306; (470) 875-5856","710 Ponce De Leon Ave NE; Atlanta, GA 30306; (470) 875-5856","https://s3-media1.fl.yelpcdn.com/photo/_D5nEggMr4_xUTcwvGftTA/30s.jpg","Jonathan T.","https://www.yelp.com/user_details?userid=pnTiEaqM4slogpY97n9Kvg"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=70&cflt=food","Panbury’s Pie Café - Temp. CLOSED","https://www.yelp.com/biz/panburys-pie-caf%C3%A9-atlanta","231 Peachtree St NE; Atlanta, GA 30303; (404) 600-8354","231 Peachtree St NE; Atlanta, GA 30303; (404) 600-8354","https://s3-media2.fl.yelpcdn.com/photo/4mnREcUN_dd1eMgbd0ktlA/30s.jpg","Hart P.","https://www.yelp.com/user_details?userid=vLPnQDSSj18al51PJLnofA"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=70&cflt=food","Gordon Biersch Brewery Restaurant","https://www.yelp.com/biz/gordon-biersch-brewery-restaurant-atlanta-2","3242 Peachtree Rd NE; Atlanta, GA 30305; (404) 264-0253","3242 Peachtree Rd NE; Atlanta, GA 30305; (404) 264-0253","https://s3-media2.fl.yelpcdn.com/photo/sAIexLchncg8xZFlGxuMDA/30s.jpg","Jennifer W.","https://www.yelp.com/user_details?userid=fvz72tsRy8DRcnlhgc2kuw"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=70&cflt=food","Bento Hut","https://www.yelp.com/biz/bento-hut-atlanta","349 Decatur St SE; Atlanta, GA 30312; (404) 614-6199","349 Decatur St SE; Atlanta, GA 30312; (404) 614-6199","https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/d53e550ec367/assets/img/default_avatars/user_30_square.png","Rachel G.","https://www.yelp.com/user_details?userid=-x0M9xnaP4Y_hxehHLRIyg"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=70&cflt=food","Caffe Antico","https://www.yelp.com/biz/caffe-antico-atlanta-2","1147 Hemphill Ave NW; Atlanta, GA 30318","1147 Hemphill Ave NW; Atlanta, GA 30318","https://s3-media2.fl.yelpcdn.com/photo/wbdURLsKcQRvddpiuPL8Dg/30s.jpg","Tracy W.","https://www.yelp.com/user_details?userid=HwMnc9IIPp9UTuq48r95RA"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=70&cflt=food","Bantam + Biddy","https://www.yelp.com/biz/bantam-biddy-atlanta-3","3393 Peachtree Rd NE; Atlanta, GA 30326; (404) 841-7559","3393 Peachtree Rd NE; Atlanta, GA 30326; (404) 841-7559","https://s3-media1.fl.yelpcdn.com/photo/LOxPvlhf0-YAIYfUu2AgcQ/30s.jpg","Shannon C.","https://www.yelp.com/user_details?userid=ok0rQwre9vVmlhHSshM7Mg"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=70&cflt=food","Eclipse Di Luna","https://www.yelp.com/biz/eclipse-di-luna-atlanta-2","4505 Ashford Dunwoody Rd NE; Atlanta, GA 30346; (678) 205-5862","4505 Ashford Dunwoody Rd NE; Atlanta, GA 30346; (678) 205-5862","https://s3-media4.fl.yelpcdn.com/photo/eWqhkR0_eVxQkGTbRGlFVg/30s.jpg","LaShawndra N.","https://www.yelp.com/user_details?userid=PKvOqIJ__bw7Qogxa0Sp1A"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=70&cflt=food","Carnicería Los Pinos","https://www.yelp.com/biz/carnicer%C3%ADa-los-pinos-atlanta","6342 Roswell Rd NE; Atlanta, GA 30328; (404) 256-7800","6342 Roswell Rd NE; Atlanta, GA 30328; (404) 256-7800","https://s3-media2.fl.yelpcdn.com/photo/wedQk4kiLrZRnmcG8qRqGQ/30s.jpg","Thi T.","https://www.yelp.com/user_details?userid=gU956kXkDcP7EUZio0sXZQ"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=70&cflt=food","The Cheesecake Factory","https://www.yelp.com/biz/the-cheesecake-factory-atlanta-4","3393 Peachtree Rd NE; Atlanta, GA 30326; (404) 816-2555","3393 Peachtree Rd NE; Atlanta, GA 30326; (404) 816-2555","https://s3-media3.fl.yelpcdn.com/photo/m1UMOVXotUGHGrD5vcQqdw/30s.jpg","Ankit S.","https://www.yelp.com/user_details?userid=Xf7AqlZif5jwv24jsxkYuA"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=70&cflt=food","Highland Bakery Midtown","https://www.yelp.com/biz/highland-bakery-midtown-atlanta","1180 Peachtree St NE; Atlanta, GA 30309; (404) 835-3130","1180 Peachtree St NE; Atlanta, GA 30309; (404) 835-3130","https://s3-media2.fl.yelpcdn.com/photo/VWBXRutN0D77DWjQJfjumw/30s.jpg","Steven S.","https://www.yelp.com/user_details?userid=g4M_DiLc0eRVnf9XEsXJJw"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=70&cflt=food","Bon Glaze","https://www.yelp.com/adredir?ad_business_id=PSDPIShfSf_o5kfsLa3U-Q&campaign_id=xAAValGMREnBQFFgmBxdiA&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbon-glaze-atlanta-3&request_id=668f1277595f9ef3&signature=f7f5538445eb2b12c79b4d0794f6b799c58e96bcde8cd7da12db74f9782ef269&slot=0","3794 Roswell Rd; Atlanta, GA 30342; (470) 428-2569","3794 Roswell Rd; Atlanta, GA 30342; (470) 428-2569","https://s3-media1.fl.yelpcdn.com/photo/7miQhD9CHk5u6MiPOa_x_Q/30s.jpg","Nicholas M.","https://www.yelp.com/adredir?ad_business_id=PSDPIShfSf_o5kfsLa3U-Q&campaign_id=xAAValGMREnBQFFgmBxdiA&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbon-glaze-atlanta-3%3Fhrid%3DZUAmU5Dae90HTxUjUkpnUg&request_id=668f1277595f9ef3&signature=ed4ab49ae5d93a85f72c59b05662c7870e3331e78ba0ea3d97f05878f6675034&slot=0"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=80&cflt=food","Vintage Frozen Custard","https://www.yelp.com/adredir?ad_business_id=hyV64Ri_JiLlaASBJiNQDw&campaign_id=YMm-TiStyISQxULxjRPBcw&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fvintage-frozen-custard-atlanta&request_id=13a3533ba8bf9556&signature=f3c468ec29b3244d692d1439fbb9b578cb3915fc62f1e0462836630d01a6b91b&slot=0","1021 Howell Mill Rd; Atlanta, GA 30318; (678) 609-8468","1021 Howell Mill Rd; Atlanta, GA 30318; (678) 609-8468","https://s3-media1.fl.yelpcdn.com/photo/DqCRqGL5WkvtjKPcBMgiSQ/30s.jpg","Charlé W.","https://www.yelp.com/adredir?ad_business_id=hyV64Ri_JiLlaASBJiNQDw&campaign_id=YMm-TiStyISQxULxjRPBcw&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fvintage-frozen-custard-atlanta%3Fhrid%3DtlhBJxkcooM7ZRWGBNRERQ&request_id=13a3533ba8bf9556&signature=7e6ac5052661f42dc03bf53f3a756406ba8336da67b23b7bf1e4f2ed03e1523a&slot=0"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=80&cflt=food","Juiceheads ATL","https://www.yelp.com/adredir?ad_business_id=9mHuE4-4jTKJBkmG66zO6Q&campaign_id=08TYbTR5zzvi1E7cmUlm5g&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fjuiceheads-atl-atlanta&request_id=13a3533ba8bf9556&signature=228e0a7b5db12fc296c949eda39484006416db31f9965aed8cceaeaff23de8e7&slot=1","2591 Piedmont Rd Ne; Atlanta, GA 30324; (470) 465-1016","2591 Piedmont Rd Ne; Atlanta, GA 30324; (470) 465-1016","https://s3-media2.fl.yelpcdn.com/photo/DiH5Js97rcu1cGes_ZYCkg/30s.jpg","Danielle P.","https://www.yelp.com/adredir?ad_business_id=9mHuE4-4jTKJBkmG66zO6Q&campaign_id=08TYbTR5zzvi1E7cmUlm5g&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fjuiceheads-atl-atlanta%3Fhrid%3DZrN1Egem3YIMlS6PRBdkGg&request_id=13a3533ba8bf9556&signature=07260887c609e04e861d7cebde57c93b8b0cf58b99700b1954d580b56cb512e6&slot=1"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=80&cflt=food","Get Fruity Cafe","https://www.yelp.com/biz/get-fruity-cafe-atlanta-2","79 Marietta St NW; Atlanta, GA 30303; (404) 521-0109","79 Marietta St NW; Atlanta, GA 30303; (404) 521-0109","https://s3-media1.fl.yelpcdn.com/photo/d3_igCsqB8XvXIba_doGMg/30s.jpg","Jennifer F.","https://www.yelp.com/user_details?userid=yuuAxJU-EZ7wOmAUo7fsoA"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=80&cflt=food","Cafe + Velo","https://www.yelp.com/biz/cafe-velo-atlanta","381 Edgewood Ave SE; Atlanta, GA 30312; (404) 458-2979","381 Edgewood Ave SE; Atlanta, GA 30312; (404) 458-2979","https://s3-media1.fl.yelpcdn.com/photo/gd1gf7LQ-IwxsMtwklJGXA/30s.jpg","Derek A.","https://www.yelp.com/user_details?userid=Cz6OcHSJ2IZ2KMFRKZVGsg"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=80&cflt=food","Callie’s Hot Little Biscuit","https://www.yelp.com/biz/callies-hot-little-biscuit-atlanta","1004 Virginia Ave NE; Atlanta, GA 30306; (404) 330-8285","1004 Virginia Ave NE; Atlanta, GA 30306; (404) 330-8285","https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/d53e550ec367/assets/img/default_avatars/user_30_square.png","Andrea M.","https://www.yelp.com/user_details?userid=jK3fQc04KZQZnog00BpETw"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=80&cflt=food","Horseradish Grill","https://www.yelp.com/biz/horseradish-grill-atlanta","4320 Powers Ferry Rd NW; Atlanta, GA 30342; (404) 255-7277","4320 Powers Ferry Rd NW; Atlanta, GA 30342; (404) 255-7277","https://s3-media4.fl.yelpcdn.com/photo/290VJmX-keOe8LxBSLkgjw/30s.jpg","Daniel R.","https://www.yelp.com/user_details?userid=YTyYNL2S2gE0n0O7gQa3Fg"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=80&cflt=food","UrbanTaali","https://www.yelp.com/biz/urbantaali-atlanta","(404) 940-4034","(404) 940-4034","https://s3-media4.fl.yelpcdn.com/photo/k_tdpZ_C3Ed1POGjuCUw7w/30s.jpg","Randy T.","https://www.yelp.com/user_details?userid=ITSnuLOu81doC5GGT5NMSQ"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=80&cflt=food","Octane Coffee/Bar - Atlanta Tech Village","https://www.yelp.com/biz/octane-coffee-bar-atlanta-tech-village-atlanta","3423 Piedmont Rd NE; Atlanta, GA 30305; (404) 994-3896","3423 Piedmont Rd NE; Atlanta, GA 30305; (404) 994-3896","https://s3-media4.fl.yelpcdn.com/photo/4ZSra-_e3BR2DCeCCbUqlQ/30s.jpg","Carolina M.","https://www.yelp.com/user_details?userid=3SGQKsO1J-jcRIp3WNxCeA"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=80&cflt=food","Henri’s Bakery","https://www.yelp.com/biz/henris-bakery-atlanta-2","61 Irby Ave NW; Atlanta, GA 30305; (404) 237-0202","61 Irby Ave NW; Atlanta, GA 30305; (404) 237-0202","https://s3-media4.fl.yelpcdn.com/photo/Bov9xzum2xh6d8osLjkpaQ/30s.jpg","Lisa M.","https://www.yelp.com/user_details?userid=qWT11l7bIV5SsUT4zIrjRw"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=80&cflt=food","Bennett’s Market & Deli","https://www.yelp.com/biz/bennetts-market-and-deli-atlanta","568 Blvd SE; Atlanta, GA 30312; (404) 849-8467","568 Blvd SE; Atlanta, GA 30312; (404) 849-8467","https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/d53e550ec367/assets/img/default_avatars/user_30_square.png","Carolyn W.","https://www.yelp.com/user_details?userid=dLX3h9MuhXKmx6P0GVAH1Q"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=80&cflt=food","5 Seasons Westside","https://www.yelp.com/biz/5-seasons-westside-atlanta","1000 Marietta St NW; Atlanta, GA 30318; (404) 875-3232","1000 Marietta St NW; Atlanta, GA 30318; (404) 875-3232","https://s3-media2.fl.yelpcdn.com/photo/1OXFae-4yRsrdY-AZTQPsQ/30s.jpg","Chanovia C.","https://www.yelp.com/user_details?userid=orC9aBdzBA7FFytYpKQ4aA"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=80&cflt=food","The Pup Truck","https://www.yelp.com/biz/the-pup-truck-atlanta","455 Plasamour Dr; Atlanta, GA 30324; (678) 856-7170","455 Plasamour Dr; Atlanta, GA 30324; (678) 856-7170","https://s3-media2.fl.yelpcdn.com/photo/WyGtFcGKEbLNBYwMrtghGQ/30s.jpg","Adam C.","https://www.yelp.com/user_details?userid=d4MIsICnmeWPdlVOKf7svg"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=80&cflt=food","Bon Glaze","https://www.yelp.com/adredir?ad_business_id=PSDPIShfSf_o5kfsLa3U-Q&campaign_id=xAAValGMREnBQFFgmBxdiA&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbon-glaze-atlanta-3&request_id=13a3533ba8bf9556&signature=2b405745e24ed993a22e55a752e60a66b314a1bc5b9b60cf049b24a8a2ca941a&slot=0","3794 Roswell Rd; Atlanta, GA 30342; (470) 428-2569","3794 Roswell Rd; Atlanta, GA 30342; (470) 428-2569","https://s3-media1.fl.yelpcdn.com/photo/7miQhD9CHk5u6MiPOa_x_Q/30s.jpg","Nicholas M.","https://www.yelp.com/adredir?ad_business_id=PSDPIShfSf_o5kfsLa3U-Q&campaign_id=xAAValGMREnBQFFgmBxdiA&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbon-glaze-atlanta-3%3Fhrid%3DZUAmU5Dae90HTxUjUkpnUg&request_id=13a3533ba8bf9556&signature=5f8e3357627c5469f4850c6a0966a13d5f834059869b7ec325bec08bb77ef848&slot=0"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=90&cflt=food","Vintage Frozen Custard","https://www.yelp.com/adredir?ad_business_id=hyV64Ri_JiLlaASBJiNQDw&campaign_id=YMm-TiStyISQxULxjRPBcw&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fvintage-frozen-custard-atlanta&request_id=91b2e8af0d81b2f5&signature=5c3c2c9180dbf3be06c962a87498a4132b0b9773578cec98aa3e454475f6e0a6&slot=0","1021 Howell Mill Rd; Atlanta, GA 30318; (678) 609-8468","1021 Howell Mill Rd; Atlanta, GA 30318; (678) 609-8468","https://s3-media1.fl.yelpcdn.com/photo/k6oqDfuuOzSqu3OTxupTaw/30s.jpg","Sally L.","https://www.yelp.com/adredir?ad_business_id=hyV64Ri_JiLlaASBJiNQDw&campaign_id=YMm-TiStyISQxULxjRPBcw&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fvintage-frozen-custard-atlanta%3Fhrid%3DtatrpcjJSdrsyHam8IYvGw&request_id=91b2e8af0d81b2f5&signature=41856959d0df16a5a8e12229595af0f95270094bfedc4189feb0a42c3e540655&slot=0"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=90&cflt=food","Juiceheads ATL","https://www.yelp.com/adredir?ad_business_id=9mHuE4-4jTKJBkmG66zO6Q&campaign_id=08TYbTR5zzvi1E7cmUlm5g&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fjuiceheads-atl-atlanta&request_id=91b2e8af0d81b2f5&signature=05cb7c28f3fd00d3a71bfc139a2bfbf40e54dab24036aa44ea138fd47b1ad553&slot=1","2591 Piedmont Rd Ne; Atlanta, GA 30324; (470) 465-1016","2591 Piedmont Rd Ne; Atlanta, GA 30324; (470) 465-1016","https://s3-media2.fl.yelpcdn.com/photo/DiH5Js97rcu1cGes_ZYCkg/30s.jpg","Danielle P.","https://www.yelp.com/adredir?ad_business_id=9mHuE4-4jTKJBkmG66zO6Q&campaign_id=08TYbTR5zzvi1E7cmUlm5g&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fjuiceheads-atl-atlanta%3Fhrid%3DZrN1Egem3YIMlS6PRBdkGg&request_id=91b2e8af0d81b2f5&signature=2ca44faddb448dd709171d519a53cfbe9efaf1cdf8028ab38596aeeb2cd5ad59&slot=1"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=90&cflt=food","Caffe Antico","https://www.yelp.com/biz/caffe-antico-atlanta-2","1147 Hemphill Ave NW; Atlanta, GA 30318","1147 Hemphill Ave NW; Atlanta, GA 30318","https://s3-media2.fl.yelpcdn.com/photo/wbdURLsKcQRvddpiuPL8Dg/30s.jpg","Tracy W.","https://www.yelp.com/user_details?userid=HwMnc9IIPp9UTuq48r95RA"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=90&cflt=food","Louisiana Seafood","https://www.yelp.com/biz/louisiana-seafood-atlanta","2298 Cascade Rd; Atlanta, GA 30311; (678) 705-8480","2298 Cascade Rd; Atlanta, GA 30311; (678) 705-8480","https://s3-media4.fl.yelpcdn.com/photo/hjSbJ2UN1oUPifHmPTo-aQ/30s.jpg","Tunicia W.","https://www.yelp.com/user_details?userid=246MeCEVYzuJQ-TtWi9y6g"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=90&cflt=food","Vegan Dream Doughnuts","https://www.yelp.com/biz/vegan-dream-doughnuts-atlanta-2","576 Lee St SW; Atlanta, GA 30310; (404) 397-9174","576 Lee St SW; Atlanta, GA 30310; (404) 397-9174","https://s3-media1.fl.yelpcdn.com/photo/Rr59ex3T6ZuVxDc3j2Odmg/30s.jpg","Yishmael L.","https://www.yelp.com/user_details?userid=5UytHCSuEy6hl1h8vHifnQ"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=90&cflt=food","Kafenio","https://www.yelp.com/biz/kafenio-atlanta","3387 Main St; Atlanta, GA 30337; (470) 823-4929","3387 Main St; Atlanta, GA 30337; (470) 823-4929","https://s3-media3.fl.yelpcdn.com/photo/F2kSRrKCp5FIYS8B_FfIOg/30s.jpg","Jake B.","https://www.yelp.com/user_details?userid=kWwD8oTN_6HveE0fcJtyYA"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=90&cflt=food","UrbanTaali","https://www.yelp.com/biz/urbantaali-atlanta","(404) 940-4034","(404) 940-4034","https://s3-media4.fl.yelpcdn.com/photo/k_tdpZ_C3Ed1POGjuCUw7w/30s.jpg","Randy T.","https://www.yelp.com/user_details?userid=ITSnuLOu81doC5GGT5NMSQ"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=90&cflt=food","Zesto / Burrito Brothers","https://www.yelp.com/biz/zesto-burrito-brothers-atlanta","2469 Piedmont Rd NE; Atlanta, GA 30324; (404) 237-8689","2469 Piedmont Rd NE; Atlanta, GA 30324; (404) 237-8689","https://s3-media2.fl.yelpcdn.com/photo/Nx2K8PSThFtQu5KhTu9nHA/30s.jpg","Stephen G.","https://www.yelp.com/user_details?userid=tKMZoq63txkBdfYMa44Hmw"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=90&cflt=food","Big Dave’s Cheesesteaks","https://www.yelp.com/biz/big-daves-cheesesteaks-atlanta-2","5020 Winters Chapel Rd; Atlanta, GA 30360; (678) 587-9253","5020 Winters Chapel Rd; Atlanta, GA 30360; (678) 587-9253","https://s3-media4.fl.yelpcdn.com/photo/qPOciCXSZpAXN0CmmarnUg/30s.jpg","Chanyce V.","https://www.yelp.com/user_details?userid=CKYT57O2VMD1-E-4dm76gg"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=90&cflt=food","Xela Pan Cafe","https://www.yelp.com/biz/xela-pan-cafe-atlanta-2","5268 Buford Hwy NE; Atlanta, GA 30340; (770) 452-8880","5268 Buford Hwy NE; Atlanta, GA 30340; (770) 452-8880","https://s3-media3.fl.yelpcdn.com/photo/Qf2ltynaeQI7R622PKjPAg/30s.jpg","Jonathan M.","https://www.yelp.com/user_details?userid=gtDN6l3wCxs_TRhV-h0gcw"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=90&cflt=food","Tastee Spoon","https://www.yelp.com/biz/tastee-spoon-atlanta","4400 Ashford Dunwoody Rd; Atlanta, GA 30346; (844) 827-8331","4400 Ashford Dunwoody Rd; Atlanta, GA 30346; (844) 827-8331","https://s3-media1.fl.yelpcdn.com/photo/3fp57uGoDOV1QNCgEz43bw/30s.jpg","Travis J.","https://www.yelp.com/user_details?userid=eeAkbWDBLgQuCwd2Ns3G9g"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=90&cflt=food","Revolution Gelato","https://www.yelp.com/biz/revolution-gelato-atlanta","477 Flat Shoals Ave SE; Atlanta, GA 30316; (404) 491-9520","477 Flat Shoals Ave SE; Atlanta, GA 30316; (404) 491-9520","https://s3-media3.fl.yelpcdn.com/photo/lyPK83zsHVkZK6G9jTUKWg/30s.jpg","Scott S.","https://www.yelp.com/user_details?userid=RwJ_u27w9ENgv5CYWnhkIA"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=90&cflt=food","Bon Glaze","https://www.yelp.com/adredir?ad_business_id=PSDPIShfSf_o5kfsLa3U-Q&campaign_id=xAAValGMREnBQFFgmBxdiA&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbon-glaze-atlanta-3&request_id=91b2e8af0d81b2f5&signature=fc77bf8b8b38f71a4031f00d9704523b3b3c674ec020f80a58a35e0eaa077b21&slot=0","3794 Roswell Rd; Atlanta, GA 30342; (470) 428-2569","3794 Roswell Rd; Atlanta, GA 30342; (470) 428-2569","https://s3-media1.fl.yelpcdn.com/photo/7miQhD9CHk5u6MiPOa_x_Q/30s.jpg","Nicholas M.","https://www.yelp.com/adredir?ad_business_id=PSDPIShfSf_o5kfsLa3U-Q&campaign_id=xAAValGMREnBQFFgmBxdiA&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbon-glaze-atlanta-3%3Fhrid%3DZUAmU5Dae90HTxUjUkpnUg&request_id=91b2e8af0d81b2f5&signature=1c305625de7d37234117060d5daf1ffe289371fcf4c5c8946ff1032c9603eb3a&slot=0"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=100&cflt=food","Vintage Frozen Custard","https://www.yelp.com/adredir?ad_business_id=hyV64Ri_JiLlaASBJiNQDw&campaign_id=YMm-TiStyISQxULxjRPBcw&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fvintage-frozen-custard-atlanta&request_id=db9a5034971a183e&signature=ef20597859c2d25b2a671ff847728b1ce36643e9a00d2821be05a881a39af29e&slot=0","1021 Howell Mill Rd; Atlanta, GA 30318; (678) 609-8468","1021 Howell Mill Rd; Atlanta, GA 30318; (678) 609-8468","https://s3-media3.fl.yelpcdn.com/photo/pAXP6WHrO_p88riyuOWFRg/30s.jpg","Michael P.","https://www.yelp.com/adredir?ad_business_id=hyV64Ri_JiLlaASBJiNQDw&campaign_id=YMm-TiStyISQxULxjRPBcw&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fvintage-frozen-custard-atlanta%3Fhrid%3DLTKyS7TjAG387yJn7Keadg&request_id=db9a5034971a183e&signature=38fbbc9ed7a557d4c6365e9cdff76700ae354272dec154cc67db45d443e12aeb&slot=0"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=100&cflt=food","Juiceheads ATL","https://www.yelp.com/adredir?ad_business_id=9mHuE4-4jTKJBkmG66zO6Q&campaign_id=08TYbTR5zzvi1E7cmUlm5g&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fjuiceheads-atl-atlanta&request_id=db9a5034971a183e&signature=f96ef25dd9712743365d2dc913214e60cbe0c0dbce5e82f3ebdfde9f7f4902dc&slot=1","2591 Piedmont Rd Ne; Atlanta, GA 30324; (470) 465-1016","2591 Piedmont Rd Ne; Atlanta, GA 30324; (470) 465-1016","https://s3-media2.fl.yelpcdn.com/photo/DiH5Js97rcu1cGes_ZYCkg/30s.jpg","Danielle P.","https://www.yelp.com/adredir?ad_business_id=9mHuE4-4jTKJBkmG66zO6Q&campaign_id=08TYbTR5zzvi1E7cmUlm5g&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fjuiceheads-atl-atlanta%3Fhrid%3DZrN1Egem3YIMlS6PRBdkGg&request_id=db9a5034971a183e&signature=8adff528c7bffe62e6e18adae5f27956d6f84231e680fd7062402cdaa6df11ce&slot=1"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=100&cflt=food","The Cheesecake Factory","https://www.yelp.com/biz/the-cheesecake-factory-atlanta-3","1609 Cumberland Mall; Atlanta, GA 30339; (770) 319-5515","1609 Cumberland Mall; Atlanta, GA 30339; (770) 319-5515","https://s3-media3.fl.yelpcdn.com/photo/irzfVy7_Y4cyIqIkAOr3_A/30s.jpg","Laila T.","https://www.yelp.com/user_details?userid=X7vozIwZtQ9e51lDbs47qw"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=100&cflt=food","Chef Liu","https://www.yelp.com/biz/chef-liu-atlanta","5283 Buford Hwy NE; Atlanta, GA 30340; (770) 936-0532","5283 Buford Hwy NE; Atlanta, GA 30340; (770) 936-0532","https://s3-media4.fl.yelpcdn.com/photo/2cayYVpDBa92wq0uNNfx1Q/30s.jpg","Pyra-Danny V.","https://www.yelp.com/user_details?userid=nlQGyti20c07rpTSYYoNZQ"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=100&cflt=food","Gallery Café","https://www.yelp.com/biz/gallery-caf%C3%A9-atlanta-2","3655 Roswell Rd NE; Atlanta, GA 30342; (404) 848-8474","3655 Roswell Rd NE; Atlanta, GA 30342; (404) 848-8474","https://s3-media3.fl.yelpcdn.com/photo/4FzsE25G4TZ-nygpMom4Ig/30s.jpg","Kathleen M.","https://www.yelp.com/user_details?userid=YSfAlm6XNaym-JOrRjv3Tg"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=100&cflt=food","Magnolia Bistro","https://www.yelp.com/biz/magnolia-bistro-atlanta","100 Edgewood Ave; Atlanta, GA 30303; (678) 796-8850","100 Edgewood Ave; Atlanta, GA 30303; (678) 796-8850","https://s3-media3.fl.yelpcdn.com/photo/n9OjV2S_VWbuW9hIMR6fyQ/30s.jpg","Mick D.","https://www.yelp.com/user_details?userid=ypYEK8nw6N71jVrQBv09Ag"
